adname,adress,divisions,lng,lat,bd09lng,bd09lat,wgs84lng,wgs84lat
云朵公园,北淀浦河路与浦仓路交叉口西南120米,青浦区,121.1163486,31.14365956,121.1228754,31.14954004,121.1117444,31.1455493
如心公园,港俞路以东海盈路以南,青浦区,121.0993086,31.14516675,121.1057538,31.15135834,121.0946991,31.14704883
上善广场,城中北路与盈秀路交叉口南340米,青浦区,121.1088582,31.16533939,121.1153338,31.17135626,121.1042481,31.16721331
环城水系公园,城中北路东100米,青浦区,121.1089813,31.16550038,121.1154575,31.1715149,121.1043712,31.16737428
福寿园新四军广场,外青松公路7270弄600号,青浦区,121.1304207,31.11353397,121.1370216,31.11922023,121.125833,31.11545395
上海人文纪念公园,外青松公路7270号,青浦区,121.1300172,31.11240505,121.1366173,31.11809512,121.1254291,31.11432516
淀山湖大道公园,淀山湖大道与中字河路交叉口东北120米,青浦区,121.0532041,31.13201261,121.0596964,31.13807527,121.0486556,31.13394666
健康主题公园,京华路,青浦区,121.2737442,31.16999297,121.2802952,31.17571438,121.2693085,31.17203415
爱多邦公园,崧淀二路与青湖东路交叉路口往东南约50米,青浦区,121.1513754,31.14677949,121.157946,31.15247689,121.1468181,31.14871298
口袋公园,建新村,青浦区,121.0959435,31.06425496,121.1023667,31.0704952,121.0913416,31.06618182
淀山湖栾树林公园,港周路,青浦区,121.0630235,31.13197716,121.0694725,31.1382081,121.0584534,31.13389399
华新公园,华新镇华富街666号(近新府北路),青浦区,121.2243472,31.24471685,121.2308338,31.25082651,121.2199094,31.24672106
青溪园,淀浦河南侧青松路西侧至柘泽塘,青浦区,121.1111266,31.14230001,121.1176298,31.14827799,121.1065194,31.14418711
北箐园,华科路400号,青浦区,121.1293533,31.15840948,121.1359167,31.16409702,121.1247604,31.16030417
崧泽广场,吉富绅花园1688弄8号楼401室,青浦区,121.131075,31.15513452,121.1376447,31.16080654,121.1264846,31.15703302
虹泾鑫汇园网络安全公园,徐泾镇虹泾鑫汇园,青浦区,121.2385428,31.1765599,121.245065,31.18239789,121.2341202,31.17860628
南箐园,区华青南路100号,青浦区,121.131772,31.14364655,121.1383532,31.14931541,121.1271835,31.14555197
河泾公园,重固镇福定路南段,青浦区,121.1831063,31.20090056,121.1895479,31.20713115,121.1786076,31.20286502
上海市小滨江广场,上海市青浦区白鹤镇白虬江路附近,青浦区,121.1285387,31.27994105,121.1350994,31.28563683,121.1239344,31.28177764
金泽镇健康主题公园,金溪路与金中路交叉口西160米,青浦区,120.9163823,31.03870509,120.9229271,31.04446368,120.9122375,31.04101495
凤溪公园,凤溪镇,青浦区,121.2226239,31.20768579,121.2290962,31.21382473,121.2181876,31.20970561
青浦仁恒生活广场,华青南路177弄,青浦区,121.128172,31.1436567,121.1347444,31.14935986,121.123579,31.14555775
华隆公园,华新镇华隆路与新凤中路交叉路口往东约150米,青浦区,121.225572,31.22201923,121.2320682,31.22810735,121.2211373,31.22403496
重固体育公园,福定路,青浦区,121.1847111,31.20449366,121.1911504,31.21074798,121.1802153,31.20645931
尚茂海棠园公园,徐乐路1976号,青浦区,121.2419158,31.1807634,121.2484541,31.1865467,121.2374938,31.18280885
泗沙林地公园,明珠家园旁,青浦区,121.2507539,31.19779752,121.2573345,31.203475,121.2463308,31.1998356
曲水园,公园路612号(近青安路),青浦区,121.1094668,31.15089032,121.1159537,31.15689777,121.1048582,31.15277204
重固镇农民公园,福泉山路与泉中路交叉口北200米,青浦区,121.179472,31.20395651,121.1859314,31.21013053,121.1749658,31.20591276
吴淞滨江公园,白虬江路与漕青路交叉口东380米,青浦区,121.1322721,31.27888256,121.1388422,31.28454433,121.1276726,31.28072416
小蒸公园,三官桥路与贞溪北路交叉口东40米,青浦区,121.0742862,30.98901719,121.0807167,30.99536923,121.0697092,30.99100066
重固文心公园,福泉山东路与联茂路交叉口,青浦区,121.1876239,31.20146623,121.1940508,31.20775648,121.1831341,31.20343861
静安公园-静安寺广场,南京西路1661号(静安寺地铁站15号口步行210米),静安区,121.4413168,31.22433784,121.4477419,31.23070606,121.4367065,31.22620954
静安公园,华山路189号(静安寺地铁站2号口步行110米),静安区,121.442286,31.22389389,121.4487114,31.23026034,121.4376778,31.22576747
中兴公园,中华新路396号(中兴路地铁站1号口步行290米),静安区,121.4653887,31.25663318,121.4718697,31.26272118,121.4608373,31.2585418
大宁公园,广中西路288号(近共和新路),静安区,121.438486,31.27762799,121.444877,31.28398718,121.4338655,31.27947144
彭浦四季公园.秋园,长临路396号,静安区,121.4303907,31.31954134,121.4368079,31.32586037,121.4257528,31.32135675
岭南公园-圆舞小广场,岭南公园(汾西路北),静安区,121.4520264,31.31566922,121.4584461,31.32196257,121.4474327,31.31752273
东茭泾公园,彭浦新村街道临汾路1633号,静安区,121.4314343,31.31120402,121.437841,31.31753007,121.4267987,31.3130239
辅德里公园,老成都北路7弄之20-44号,静安区,121.4620951,31.2267172,121.4685765,31.23286866,121.4575365,31.22863116
岭南公园-中轴广场,汾西路600号,静安区,121.4517747,31.3160885,121.4581941,31.32238476,121.4471803,31.31794132
大宁郁金香公园拳操广场,宜川路大宁郁金香公园,静安区,121.4340131,31.27582021,121.4404096,31.28216308,121.4293847,31.27765771
三泉公园,保德路1200号(共和新路口),静安区,121.4424463,31.31733953,121.4488504,31.32370018,121.4378303,31.31917389
静安区双拥公园,国庆路与晋元路交叉口西南120米,静安区,121.4646557,31.24183586,121.4711456,31.24794056,121.4601033,31.24374921
大宁四方公园,彭江路与广延路交口,静安区,121.4509148,31.28912215,121.4573165,31.29542362,121.4463206,31.29098369
永和公园,原平路702号,静安区,121.4278779,31.29216048,121.4342831,31.29844886,121.4232388,31.29398347
不夜城公园,华盛路213号(汉中路地铁站2号口步行350米),静安区,121.4564768,31.24653322,121.4629284,31.25277343,121.4519007,31.24842496
静安中环公园,共和新路3050号(汶水路地铁站4号口旁),静安区,121.4453972,31.29474314,121.4517883,31.30108819,121.4407895,31.29659157
彭浦公园,场中路2150号(近共和新路),静安区,121.442794,31.30645136,121.4491885,31.31280854,121.4381797,31.30829047
西康公园,西康路255-1号,静安区,121.4452403,31.23201893,121.4516694,31.23837459,121.4406377,31.23389406
交通公园,新马路262号,静安区,121.4628876,31.24939287,121.4693637,31.25552808,121.4583293,31.25129845
闸北公园,共和新路1555号(近洛川东路),静安区,121.4554045,31.27244137,121.4618278,31.27869048,121.4508233,31.27431944
口袋公园,陕西北路北京西路口,静安区,121.4481936,31.23180517,121.4546277,31.23814145,121.4435978,31.23368605
彭浦四季公园,临汾路1568号,静安区,121.4311173,31.31593175,121.4375292,31.32225629,121.4264808,31.31774943
静安雕塑公园,石门二路128号(近北京西路)(自然博物馆地铁站1号口旁),静安区,121.4593169,31.23673359,121.4657854,31.24293162,121.4547495,31.23863629
大宁公园罗马广场,广中西路288号,静安区,121.4360311,31.2758395,121.442425,31.28219229,121.4314062,31.27767991
人民公园,南京西路231号,黄浦区,121.4685899,31.23407487,121.4751019,31.24010662,121.4640502,31.23600181
广场公园(音乐广场地块),延安东路523号,黄浦区,121.4733018,31.22896021,121.4798373,31.23490249,121.4687776,31.23090206
上海人民广场,人民大道185号,黄浦区,121.4706459,31.23076301,121.4771684,31.23675566,121.466113,31.23269689
广场公园-长桥碧水,延安东路延中广场公园(东北角),黄浦区,121.4682975,31.22725025,121.4748083,31.23328762,121.4637575,31.22917958
广场公园(音乐广场地块)-停车场,金陵中路凯迪拉克上海音乐厅(大世界地铁站3号口步行140米),黄浦区,121.4738176,31.22852685,121.4803555,31.23445946,121.4692951,31.2304703
广场公园,金陵中路与黄陂南路交叉口,黄浦区,121.4671951,31.22643167,121.4737004,31.23248989,121.4626518,31.22835853
淮海公园,太仓路56号,黄浦区,121.4730543,31.22501036,121.4795879,31.23095714,121.4685296,31.22695337
广场公园黄浦段,延安东路与延安东路立交桥交叉口北100米,黄浦区,121.4634142,31.22653368,121.4699016,31.23266176,121.4588595,31.22845096
太平桥公园,自忠路170号(一大会址·新天地地铁站1号口步行490米),黄浦区,121.4723744,31.22162706,121.4789036,31.22758638,121.4678478,31.22356982
蓬莱公园,南车站路350号,黄浦区,121.4870412,31.20810387,121.4936221,31.21382218,121.4825654,31.21009458
活水公园,南车站路564号,黄浦区,121.489687,31.20438955,121.4962717,31.21007807,121.4852209,31.20638986
九子公园,成都北路1018号,黄浦区,121.4594889,31.24243142,121.4659553,31.24862595,121.4549215,31.24433194
商船会馆公园,会馆街38号,黄浦区,121.4999871,31.21498229,121.5065944,31.22062131,121.4955571,31.21700834
丽园公园,丽园路565号,黄浦区,121.4743219,31.20928939,121.480852,31.21520995,121.4698027,31.21124331
延中广场公园春之园,巨鹿路与瑞金一路交叉口东北角,黄浦区,121.4605837,31.22514311,121.4670581,31.23132039,121.4560209,31.22705416
延中公园,巨鹿路成都南路口,黄浦区,121.4625076,31.22437136,121.4689903,31.23051544,121.4579504,31.22628742
复兴公园,复兴中路516号,黄浦区,121.4645784,31.21891629,121.4710684,31.22502251,121.4600278,31.22084004
药草园,延中广场公园春之园内(东侧),黄浦区,121.4626359,31.22524627,121.4691194,31.23138814,121.458079,31.22716224
