id,行业类型,名称,类型,地址,联系电话,lng,lat,省份代码,省份名称,城市代码,城市名称,区域代码,区域名称,所在商圈,rating
B0FFHA1YNF,,公共厕所,公共设施;公共厕所;公共厕所,六小东路六灶小学,,121.693989,31.115739,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0IDTXPDSV,,公共厕所,公共设施;公共厕所;公共厕所,园林路与花苑路交叉口东南20米,,121.698087,31.118367,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0KB75EJV0,,公共厕所,公共设施;公共厕所;公共厕所,三角街与南祝路交叉口西南80米,,121.762498,31.047211,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0HGF644HR,,公共厕所,公共设施;公共厕所;公共厕所,惠南向阳路与三八路交叉口东80米,,121.760353,31.045941,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B00156RA1G,,公共厕所,公共设施;公共厕所;公共厕所,车站路18号,,121.763502,31.047047,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H30DCVV5,,民防工程,公共设施;紧急避难场所;紧急避难场所,拱北路289弄29支弄,,121.774816,31.055822,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0G2HLPWOV,,禹洲商业广场-女洗手间,公共设施;公共厕所;公共厕所,沪南公路9928号禹洲商业广场F4,,121.738497,31.039936,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3T9Q6JH,,公共厕所,公共设施;公共厕所;公共厕所,金闻路贵贵物流园,,121.772921,31.119598,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD7MLQ,,民防工程,公共设施;紧急避难场所;紧急避难场所,人民东路2729弄,,121.765454,31.04823,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0GD07AQZV,,禹洲商业广场-无障碍洗手间,公共设施;公共厕所;公共厕所,沪南公路9928号禹洲商业广场F3,,121.73853,31.039962,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFFDJ5L7,,肯德基(人民东路店)-洗手间,公共设施;公共厕所;公共厕所,惠南镇人民东路2635弄152-158号,,121.76897,31.049161,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0H3VD6ZF7,,民防工程(丹枫白露三期),公共设施;紧急避难场所;紧急避难场所,南六公路188号,,121.715272,31.04304,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFIAPTNN,,禹洲商业广场-女洗手间,公共设施;公共厕所;公共厕所,沪南公路9928号禹洲商业广场F3,,121.739528,31.039831,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
B0FFG41RGE,,公共厕所,公共设施;公共厕所;公共厕所,臭水浜路中国石化加油站(南汇站),,121.763747,31.045345,,上海市,,上海市,,浦东新区,,"{'cost': , 'rating': }"
